date,source_city,source_province,source_lat,source_lng,visitor_count,avg_stay_days,avg_spending,transport_mode,dest_lat,dest_lng,year,month,quarter,distance_km,total_spending,visitor_level
2017-05-26,合肥,安徽,31.8206,117.2272,27,2.6,1130.0,高铁,39.9929,116.3966,2017,5,2,911.8,30510.0,低
2017-05-26,昆明,云南,25.0389,102.7183,13,3.5,1304.0,飞机,39.9929,116.3966,2017,5,2,2094.5,16952.0,极少
2017-05-26,哈尔滨,黑龙江,45.8038,126.535,22,3.1,1311.0,高铁,39.9929,116.3966,2017,5,2,1047.2,28842.0,低
2017-05-26,济南,山东,36.6512,116.9972,39,2.7,1062.0,飞机,39.9929,116.3966,2017,5,2,375.3,41418.0,低
2017-05-26,佛山,广东,23.0218,113.1218,15,3.8,1405.0,大巴,39.9929,116.3966,2017,5,2,1912.1,21075.0,极少
2017-05-26,长春,吉林,43.8171,125.3235,19,1.9,877.0,高铁,39.9929,116.3966,2017,5,2,851.7,16663.0,极少
2017-05-26,温州,浙江,28.0001,120.6722,17,2.8,1022.0,飞机,39.9929,116.3966,2017,5,2,1390.1,17374.0,极少
2017-05-26,石家庄,河北,38.0428,114.5149,38,2.3,1120.0,自驾,39.9929,116.3966,2017,5,2,271.0,42560.0,低
2017-05-26,南宁,广西,22.817,108.3665,7,4.5,1595.0,飞机,39.9929,116.3966,2017,5,2,2054.0,11165.0,极少
2017-05-26,贵阳,贵州,26.647,106.6302,9,3.0,1255.0,飞机,39.9929,116.3966,2017,5,2,1736.8,11295.0,极少
2017-05-26,南昌,江西,28.682,115.8579,11,3.6,1313.0,飞机,39.9929,116.3966,2017,5,2,1258.7,14443.0,极少
2017-05-26,太原,山西,37.8706,112.5489,15,2.9,1102.0,高铁,39.9929,116.3966,2017,5,2,407.9,16530.0,极少
2017-05-26,烟台,山东,37.4638,121.4479,19,2.7,1102.0,自驾,39.9929,116.3966,2017,5,2,520.5,20938.0,极少
2017-05-26,无锡,江苏,31.4912,120.3119,29,3.4,1452.0,飞机,39.9929,116.3966,2017,5,2,1008.9,42108.0,低
2017-05-26,兰州,甘肃,36.0611,103.8343,7,2.8,1139.0,自驾,39.9929,116.3966,2017,5,2,1182.7,7973.0,极少
2017-05-26,珠海,广东,22.271,113.5767,4,3.3,1388.0,飞机,39.9929,116.3966,2017,5,2,1988.5,5552.0,极少
2017-05-26,海口,海南,20.044,110.1999,3,3.6,1304.0,飞机,39.9929,116.3966,2017,5,2,2295.5,3912.0,极少
2017-05-26,呼和浩特,内蒙古,40.8422,111.7491,7,1.8,826.0,自驾,39.9929,116.3966,2017,5,2,404.6,5782.0,极少
2017-05-26,乌鲁木齐,新疆,43.793,87.6168,1,4.7,1209.0,飞机,39.9929,116.3966,2017,5,2,2406.8,1209.0,极少
2017-05-26,银川,宁夏,38.4872,106.2309,4,3.1,1157.0,飞机,39.9929,116.3966,2017,5,2,890.8,4628.0,极少
2017-05-26,西宁,青海,36.6171,101.7782,3,3.5,1020.0,高铁,39.9929,116.3966,2017,5,2,1327.9,3060.0,极少
2017-05-26,保定,河北,38.8739,115.4646,33,2.0,981.0,高铁,39.9929,116.3966,2017,5,2,147.9,32373.0,低
2017-05-26,唐山,河北,39.6309,118.1802,24,2.0,949.0,高铁,39.9929,116.3966,2017,5,2,157.6,22776.0,低
2017-05-26,廊坊,河北,39.5246,116.6839,16,1.4,771.0,自驾,39.9929,116.3966,2017,5,2,57.6,12336.0,极少
2017-05-26,秦皇岛,河北,39.9354,119.6006,9,2.7,955.0,大巴,39.9929,116.3966,2017,5,2,273.1,8595.0,极少
2017-05-26,张家口,河北,40.7675,114.8867,11,2.6,754.0,大巴,39.9929,116.3966,2017,5,2,154.2,8294.0,极少
2017-05-26,承德,河北,40.951,117.9632,8,2.0,720.0,高铁,39.9929,116.3966,2017,5,2,170.0,5760.0,极少
2017-05-26,常州,江苏,31.8106,119.9741,14,2.8,1186.0,大巴,39.9929,116.3966,2017,5,2,965.0,16604.0,极少
2017-05-26,徐州,江苏,34.2614,117.1847,21,1.7,936.0,高铁,39.9929,116.3966,2017,5,2,641.1,19656.0,低
2017-05-26,扬州,江苏,32.3942,119.4126,9,2.0,908.0,高铁,39.9929,116.3966,2017,5,2,887.1,8172.0,极少
2017-05-26,绍兴,浙江,30.0,120.5833,12,3.7,1019.0,高铁,39.9929,116.3966,2017,5,2,1174.4,12228.0,极少
2017-05-26,嘉兴,浙江,30.7469,120.7555,14,3.5,1046.0,高铁,39.9929,116.3966,2017,5,2,1101.1,14644.0,极少
2017-05-26,泉州,福建,24.8741,118.6757,9,3.4,1170.0,大巴,39.9929,116.3966,2017,5,2,1694.5,10530.0,极少
2017-05-26,洛阳,河南,34.6197,112.454,22,2.7,1105.0,高铁,39.9929,116.3966,2017,5,2,691.6,24310.0,低
2017-05-26,桂林,广西,25.2742,110.2992,4,3.7,1000.0,大巴,39.9929,116.3966,2017,5,2,1732.2,4000.0,极少
2017-05-26,中山,广东,22.5171,113.3926,7,4.0,1459.0,飞机,39.9929,116.3966,2017,5,2,1963.7,10213.0,极少
2017-05-26,惠州,广东,23.1116,114.416,7,3.2,1297.0,飞机,39.9929,116.3966,2017,5,2,1886.3,9079.0,极少
2017-05-26,潍坊,山东,36.7069,119.1619,27,2.2,733.0,飞机,39.9929,116.3966,2017,5,2,437.7,19791.0,低
2017-05-26,临沂,山东,35.1041,118.3564,21,2.0,967.0,高铁,39.9929,116.3966,2017,5,2,570.4,20307.0,低
2017-05-26,南通,江苏,31.98,120.8943,19,2.4,961.0,大巴,39.9929,116.3966,2017,5,2,978.2,18259.0,极少
2017-05-26,盐城,江苏,33.3478,120.1615,11,2.4,1076.0,高铁,39.9929,116.3966,2017,5,2,811.4,11836.0,极少
2017-05-26,台州,浙江,28.6563,121.4208,14,2.6,1018.0,高铁,39.9929,116.3966,2017,5,2,1341.7,14252.0,极少
2017-05-26,金华,浙江,29.0795,119.6495,17,2.4,889.0,飞机,39.9929,116.3966,2017,5,2,1249.3,15113.0,极少
2017-05-26,漳州,福建,24.5128,117.6471,6,3.3,929.0,飞机,39.9929,116.3966,2017,5,2,1725.3,5574.0,极少
2017-06-02,上海,上海,31.2304,121.4737,136,3.0,1831.0,大巴,39.9929,116.3966,2017,6,2,1076.5,249016.0,高
2017-06-02,广州,广东,23.1291,113.2644,77,3.6,1550.0,自驾,39.9929,116.3966,2017,6,2,1898.1,119350.0,中
2017-06-02,深圳,广东,22.5431,114.0579,47,4.4,2017.0,大巴,39.9929,116.3966,2017,6,2,1952.8,94799.0,低
2017-06-02,成都,四川,30.5728,104.0668,91,3.1,1632.0,高铁,39.9929,116.3966,2017,6,2,1530.0,148512.0,中
2017-06-02,重庆,重庆,29.4316,106.9123,98,3.6,1751.0,高铁,39.9929,116.3966,2017,6,2,1457.7,171598.0,中
2017-06-02,杭州,浙江,30.2741,120.1551,83,2.7,1560.0,高铁,39.9929,116.3966,2017,6,2,1133.1,129480.0,中
2017-06-02,武汉,湖北,30.5928,114.3055,74,2.8,1629.0,高铁,39.9929,116.3966,2017,6,2,1062.2,120546.0,中
2017-06-02,南京,江苏,32.0603,118.7969,66,3.3,1633.0,大巴,39.9929,116.3966,2017,6,2,908.0,107778.0,中
2017-06-02,天津,天津,39.3434,117.3616,95,2.4,1213.0,大巴,39.9929,116.3966,2017,6,2,109.7,115235.0,中
2017-06-02,苏州,江苏,31.299,120.5853,79,3.2,1717.0,飞机,39.9929,116.3966,2017,6,2,1037.8,135643.0,中
2017-06-02,西安,陕西,34.3416,108.9398,61,2.7,1303.0,高铁,39.9929,116.3966,2017,6,2,911.2,79483.0,中
2017-06-02,长沙,湖南,28.2282,112.9388,38,3.4,1709.0,飞机,39.9929,116.3966,2017,6,2,1346.0,64942.0,低
2017-06-02,沈阳,辽宁,41.8057,123.4315,52,1.7,1104.0,自驾,39.9929,116.3966,2017,6,2,624.5,57408.0,中
2017-06-02,青岛,山东,36.0671,120.3826,42,2.1,1283.0,飞机,39.9929,116.3966,2017,6,2,558.8,53886.0,低
2017-06-02,郑州,河南,34.7466,113.6254,56,2.1,983.0,大巴,39.9929,116.3966,2017,6,2,632.6,55048.0,中
2017-06-02,大连,辽宁,38.914,121.6147,28,2.5,1445.0,大巴,39.9929,116.3966,2017,6,2,463.7,40460.0,低
2017-06-02,东莞,广东,23.043,113.7633,20,4.0,1528.0,飞机,39.9929,116.3966,2017,6,2,1900.9,30560.0,低
2017-06-02,宁波,浙江,29.8683,121.544,29,3.0,1281.0,飞机,39.9929,116.3966,2017,6,2,1219.1,37149.0,低
2017-06-02,厦门,福建,24.4798,118.0894,8,4.1,1872.0,飞机,39.9929,116.3966,2017,6,2,1732.2,14976.0,极少
2017-06-02,福州,福建,26.0745,119.2965,21,3.4,1371.0,大巴,39.9929,116.3966,2017,6,2,1570.8,28791.0,低
2017-06-02,合肥,安徽,31.8206,117.2272,34,2.7,1134.0,自驾,39.9929,116.3966,2017,6,2,911.8,38556.0,低
2017-06-02,昆明,云南,25.0389,102.7183,12,3.3,1653.0,飞机,39.9929,116.3966,2017,6,2,2094.5,19836.0,极少
2017-06-02,哈尔滨,黑龙江,45.8038,126.535,26,2.3,1047.0,高铁,39.9929,116.3966,2017,6,2,1047.2,27222.0,低
2017-06-02,济南,山东,36.6512,116.9972,69,2.5,1433.0,大巴,39.9929,116.3966,2017,6,2,375.3,98877.0,中
2017-06-02,佛山,广东,23.0218,113.1218,21,3.3,1156.0,飞机,39.9929,116.3966,2017,6,2,1912.1,24276.0,低
2017-06-02,长春,吉林,43.8171,125.3235,22,3.1,1376.0,大巴,39.9929,116.3966,2017,6,2,851.7,30272.0,低
2017-06-02,温州,浙江,28.0001,120.6722,24,3.3,1482.0,飞机,39.9929,116.3966,2017,6,2,1390.1,35568.0,低
2017-06-02,石家庄,河北,38.0428,114.5149,61,2.6,1278.0,大巴,39.9929,116.3966,2017,6,2,271.0,77958.0,中
2017-06-02,南宁,广西,22.817,108.3665,13,4.5,1378.0,飞机,39.9929,116.3966,2017,6,2,2054.0,17914.0,极少
2017-06-02,贵阳,贵州,26.647,106.6302,8,2.8,1016.0,大巴,39.9929,116.3966,2017,6,2,1736.8,8128.0,极少
2017-06-02,南昌,江西,28.682,115.8579,18,2.6,1307.0,自驾,39.9929,116.3966,2017,6,2,1258.7,23526.0,极少
2017-06-02,太原,山西,37.8706,112.5489,28,1.6,1114.0,高铁,39.9929,116.3966,2017,6,2,407.9,31192.0,低
2017-06-02,烟台,山东,37.4638,121.4479,23,2.2,1155.0,飞机,39.9929,116.3966,2017,6,2,520.5,26565.0,低
2017-06-02,无锡,江苏,31.4912,120.3119,41,2.3,1120.0,高铁,39.9929,116.3966,2017,6,2,1008.9,45920.0,低
2017-06-02,兰州,甘肃,36.0611,103.8343,10,2.9,1373.0,飞机,39.9929,116.3966,2017,6,2,1182.7,13730.0,极少
2017-06-02,珠海,广东,22.271,113.5767,4,3.5,1592.0,飞机,39.9929,116.3966,2017,6,2,1988.5,6368.0,极少
2017-06-02,海口,海南,20.044,110.1999,2,4.4,1433.0,飞机,39.9929,116.3966,2017,6,2,2295.5,2866.0,极少
2017-06-02,呼和浩特,内蒙古,40.8422,111.7491,8,1.7,877.0,高铁,39.9929,116.3966,2017,6,2,404.6,7016.0,极少
2017-06-02,乌鲁木齐,新疆,43.793,87.6168,3,4.8,1457.0,飞机,39.9929,116.3966,2017,6,2,2406.8,4371.0,极少
2017-06-02,银川,宁夏,38.4872,106.2309,3,2.5,1133.0,飞机,39.9929,116.3966,2017,6,2,890.8,3399.0,极少
2017-06-02,西宁,青海,36.6171,101.7782,2,2.6,987.0,大巴,39.9929,116.3966,2017,6,2,1327.9,1974.0,极少
2017-06-02,保定,河北,38.8739,115.4646,28,2.5,1307.0,自驾,39.9929,116.3966,2017,6,2,147.9,36596.0,低
2017-06-02,唐山,河北,39.6309,118.1802,26,1.7,906.0,自驾,39.9929,116.3966,2017,6,2,157.6,23556.0,低
2017-06-02,廊坊,河北,39.5246,116.6839,27,1.5,905.0,自驾,39.9929,116.3966,2017,6,2,57.6,24435.0,低
2017-06-02,秦皇岛,河北,39.9354,119.6006,9,1.5,918.0,自驾,39.9929,116.3966,2017,6,2,273.1,8262.0,极少
2017-06-02,张家口,河北,40.7675,114.8867,10,1.7,878.0,自驾,39.9929,116.3966,2017,6,2,154.2,8780.0,极少
2017-06-02,承德,河北,40.951,117.9632,12,1.5,690.0,大巴,39.9929,116.3966,2017,6,2,170.0,8280.0,极少
2017-06-02,常州,江苏,31.8106,119.9741,14,2.1,1152.0,飞机,39.9929,116.3966,2017,6,2,965.0,16128.0,极少
2017-06-02,徐州,江苏,34.2614,117.1847,38,1.8,983.0,大巴,39.9929,116.3966,2017,6,2,641.1,37354.0,低
2017-06-02,扬州,江苏,32.3942,119.4126,15,2.4,1356.0,自驾,39.9929,116.3966,2017,6,2,887.1,20340.0,极少
2017-06-02,绍兴,浙江,30.0,120.5833,14,2.7,1202.0,飞机,39.9929,116.3966,2017,6,2,1174.4,16828.0,极少
2017-06-02,嘉兴,浙江,30.7469,120.7555,15,2.4,1388.0,飞机,39.9929,116.3966,2017,6,2,1101.1,20820.0,极少
2017-06-02,泉州,福建,24.8741,118.6757,11,3.3,1508.0,飞机,39.9929,116.3966,2017,6,2,1694.5,16588.0,极少
2017-06-02,洛阳,河南,34.6197,112.454,14,2.4,1290.0,高铁,39.9929,116.3966,2017,6,2,691.6,18060.0,极少
2017-06-02,桂林,广西,25.2742,110.2992,8,3.0,1255.0,飞机,39.9929,116.3966,2017,6,2,1732.2,10040.0,极少
2017-06-02,三亚,海南,18.2528,109.512,1,4.6,1969.0,大巴,39.9929,116.3966,2017,6,2,2506.1,1969.0,极少
2017-06-02,中山,广东,22.5171,113.3926,8,3.4,1588.0,飞机,39.9929,116.3966,2017,6,2,1963.7,12704.0,极少
2017-06-02,惠州,广东,23.1116,114.416,8,3.9,1290.0,高铁,39.9929,116.3966,2017,6,2,1886.3,10320.0,极少
2017-06-02,潍坊,山东,36.7069,119.1619,29,2.1,909.0,飞机,39.9929,116.3966,2017,6,2,437.7,26361.0,低
2017-06-02,临沂,山东,35.1041,118.3564,21,1.6,968.0,大巴,39.9929,116.3966,2017,6,2,570.4,20328.0,低
2017-06-02,南通,江苏,31.98,120.8943,21,3.0,1258.0,大巴,39.9929,116.3966,2017,6,2,978.2,26418.0,低
2017-06-02,盐城,江苏,33.3478,120.1615,12,2.1,829.0,自驾,39.9929,116.3966,2017,6,2,811.4,9948.0,极少
2017-06-02,台州,浙江,28.6563,121.4208,12,3.7,1193.0,自驾,39.9929,116.3966,2017,6,2,1341.7,14316.0,极少
2017-06-02,金华,浙江,29.0795,119.6495,22,2.7,1206.0,飞机,39.9929,116.3966,2017,6,2,1249.3,26532.0,低
2017-06-02,漳州,福建,24.5128,117.6471,9,3.9,1438.0,飞机,39.9929,116.3966,2017,6,2,1725.3,12942.0,极少
2017-06-09,上海,上海,31.2304,121.4737,131,3.5,2130.0,大巴,39.9929,116.3966,2017,6,2,1076.5,279030.0,高
2017-06-09,广州,广东,23.1291,113.2644,84,3.7,2034.0,高铁,39.9929,116.3966,2017,6,2,1898.1,170856.0,中
2017-06-09,深圳,广东,22.5431,114.0579,70,4.0,1982.0,飞机,39.9929,116.3966,2017,6,2,1952.8,138740.0,中
2017-06-09,成都,四川,30.5728,104.0668,82,2.9,1702.0,飞机,39.9929,116.3966,2017,6,2,1530.0,139564.0,中
2017-06-09,重庆,重庆,29.4316,106.9123,127,3.3,1402.0,飞机,39.9929,116.3966,2017,6,2,1457.7,178054.0,高
2017-06-09,杭州,浙江,30.2741,120.1551,52,2.9,1195.0,高铁,39.9929,116.3966,2017,6,2,1133.1,62140.0,中
2017-06-09,武汉,湖北,30.5928,114.3055,47,2.2,1148.0,高铁,39.9929,116.3966,2017,6,2,1062.2,53956.0,低
2017-06-09,南京,江苏,32.0603,118.7969,58,3.2,1562.0,飞机,39.9929,116.3966,2017,6,2,908.0,90596.0,中
2017-06-09,天津,天津,39.3434,117.3616,113,1.9,1090.0,大巴,39.9929,116.3966,2017,6,2,109.7,123170.0,高
2017-06-09,苏州,江苏,31.299,120.5853,83,2.9,1287.0,飞机,39.9929,116.3966,2017,6,2,1037.8,106821.0,中
2017-06-09,西安,陕西,34.3416,108.9398,62,2.1,1234.0,飞机,39.9929,116.3966,2017,6,2,911.2,76508.0,中
2017-06-09,长沙,湖南,28.2282,112.9388,45,3.5,1799.0,高铁,39.9929,116.3966,2017,6,2,1346.0,80955.0,低
2017-06-09,沈阳,辽宁,41.8057,123.4315,50,2.7,1283.0,高铁,39.9929,116.3966,2017,6,2,624.5,64150.0,中
2017-06-09,青岛,山东,36.0671,120.3826,72,2.8,1246.0,大巴,39.9929,116.3966,2017,6,2,558.8,89712.0,中
2017-06-09,郑州,河南,34.7466,113.6254,77,1.7,1030.0,高铁,39.9929,116.3966,2017,6,2,632.6,79310.0,中
2017-06-09,大连,辽宁,38.914,121.6147,49,1.5,813.0,飞机,39.9929,116.3966,2017,6,2,463.7,39837.0,低
2017-06-09,东莞,广东,23.043,113.7633,21,4.2,1908.0,飞机,39.9929,116.3966,2017,6,2,1900.9,40068.0,低
2017-06-09,宁波,浙江,29.8683,121.544,38,3.5,1328.0,高铁,39.9929,116.3966,2017,6,2,1219.1,50464.0,低
2017-06-09,厦门,福建,24.4798,118.0894,11,4.0,1736.0,飞机,39.9929,116.3966,2017,6,2,1732.2,19096.0,极少
2017-06-09,福州,福建,26.0745,119.2965,16,4.1,1403.0,飞机,39.9929,116.3966,2017,6,2,1570.8,22448.0,极少
2017-06-09,合肥,安徽,31.8206,117.2272,28,3.2,1283.0,飞机,39.9929,116.3966,2017,6,2,911.8,35924.0,低
2017-06-09,昆明,云南,25.0389,102.7183,14,3.2,1515.0,飞机,39.9929,116.3966,2017,6,2,2094.5,21210.0,极少
2017-06-09,哈尔滨,黑龙江,45.8038,126.535,36,2.8,1380.0,飞机,39.9929,116.3966,2017,6,2,1047.2,49680.0,低
2017-06-09,济南,山东,36.6512,116.9972,60,2.3,1272.0,高铁,39.9929,116.3966,2017,6,2,375.3,76320.0,中
2017-06-09,佛山,广东,23.0218,113.1218,23,3.2,1556.0,大巴,39.9929,116.3966,2017,6,2,1912.1,35788.0,低
2017-06-09,长春,吉林,43.8171,125.3235,36,2.0,945.0,高铁,39.9929,116.3966,2017,6,2,851.7,34020.0,低
2017-06-09,温州,浙江,28.0001,120.6722,25,3.8,1592.0,飞机,39.9929,116.3966,2017,6,2,1390.1,39800.0,低
2017-06-09,石家庄,河北,38.0428,114.5149,58,1.5,977.0,自驾,39.9929,116.3966,2017,6,2,271.0,56666.0,中
2017-06-09,南宁,广西,22.817,108.3665,13,3.5,1272.0,飞机,39.9929,116.3966,2017,6,2,2054.0,16536.0,极少
2017-06-09,贵阳,贵州,26.647,106.6302,12,2.8,1271.0,飞机,39.9929,116.3966,2017,6,2,1736.8,15252.0,极少
2017-06-09,南昌,江西,28.682,115.8579,14,2.8,1230.0,高铁,39.9929,116.3966,2017,6,2,1258.7,17220.0,极少
2017-06-09,太原,山西,37.8706,112.5489,16,1.6,1044.0,自驾,39.9929,116.3966,2017,6,2,407.9,16704.0,极少
2017-06-09,烟台,山东,37.4638,121.4479,27,1.7,827.0,高铁,39.9929,116.3966,2017,6,2,520.5,22329.0,低
2017-06-09,无锡,江苏,31.4912,120.3119,24,2.7,1277.0,飞机,39.9929,116.3966,2017,6,2,1008.9,30648.0,低
2017-06-09,兰州,甘肃,36.0611,103.8343,7,2.6,1049.0,大巴,39.9929,116.3966,2017,6,2,1182.7,7343.0,极少
2017-06-09,珠海,广东,22.271,113.5767,5,4.2,1832.0,飞机,39.9929,116.3966,2017,6,2,1988.5,9160.0,极少
2017-06-09,海口,海南,20.044,110.1999,3,3.3,1478.0,飞机,39.9929,116.3966,2017,6,2,2295.5,4434.0,极少
2017-06-09,呼和浩特,内蒙古,40.8422,111.7491,7,1.7,803.0,高铁,39.9929,116.3966,2017,6,2,404.6,5621.0,极少
2017-06-09,乌鲁木齐,新疆,43.793,87.6168,3,4.7,1530.0,飞机,39.9929,116.3966,2017,6,2,2406.8,4590.0,极少
2017-06-09,银川,宁夏,38.4872,106.2309,3,3.3,1482.0,飞机,39.9929,116.3966,2017,6,2,890.8,4446.0,极少
2017-06-09,西宁,青海,36.6171,101.7782,3,2.8,1193.0,飞机,39.9929,116.3966,2017,6,2,1327.9,3579.0,极少
2017-06-09,保定,河北,38.8739,115.4646,47,1.9,1126.0,自驾,39.9929,116.3966,2017,6,2,147.9,52922.0,低
2017-06-09,唐山,河北,39.6309,118.1802,26,1.7,1122.0,自驾,39.9929,116.3966,2017,6,2,157.6,29172.0,低
2017-06-09,廊坊,河北,39.5246,116.6839,19,2.0,866.0,飞机,39.9929,116.3966,2017,6,2,57.6,16454.0,极少
2017-06-09,秦皇岛,河北,39.9354,119.6006,8,2.3,1270.0,高铁,39.9929,116.3966,2017,6,2,273.1,10160.0,极少
2017-06-09,张家口,河北,40.7675,114.8867,12,2.2,1163.0,自驾,39.9929,116.3966,2017,6,2,154.2,13956.0,极少
2017-06-09,承德,河北,40.951,117.9632,13,1.7,733.0,自驾,39.9929,116.3966,2017,6,2,170.0,9529.0,极少
2017-06-09,常州,江苏,31.8106,119.9741,20,2.7,1171.0,大巴,39.9929,116.3966,2017,6,2,965.0,23420.0,低
2017-06-09,徐州,江苏,34.2614,117.1847,21,3.1,1058.0,高铁,39.9929,116.3966,2017,6,2,641.1,22218.0,低
2017-06-09,扬州,江苏,32.3942,119.4126,15,2.6,1328.0,大巴,39.9929,116.3966,2017,6,2,887.1,19920.0,极少
2017-06-09,绍兴,浙江,30.0,120.5833,12,3.5,1533.0,飞机,39.9929,116.3966,2017,6,2,1174.4,18396.0,极少
2017-06-09,嘉兴,浙江,30.7469,120.7555,19,2.9,1218.0,高铁,39.9929,116.3966,2017,6,2,1101.1,23142.0,极少
2017-06-09,泉州,福建,24.8741,118.6757,13,3.7,1224.0,飞机,39.9929,116.3966,2017,6,2,1694.5,15912.0,极少
2017-06-09,洛阳,河南,34.6197,112.454,17,3.0,1499.0,飞机,39.9929,116.3966,2017,6,2,691.6,25483.0,极少
2017-06-09,桂林,广西,25.2742,110.2992,9,3.4,1502.0,大巴,39.9929,116.3966,2017,6,2,1732.2,13518.0,极少
2017-06-09,三亚,海南,18.2528,109.512,1,4.9,2018.0,大巴,39.9929,116.3966,2017,6,2,2506.1,2018.0,极少
2017-06-09,中山,广东,22.5171,113.3926,7,3.8,1435.0,大巴,39.9929,116.3966,2017,6,2,1963.7,10045.0,极少
2017-06-09,惠州,广东,23.1116,114.416,8,4.3,1342.0,飞机,39.9929,116.3966,2017,6,2,1886.3,10736.0,极少
2017-06-09,潍坊,山东,36.7069,119.1619,25,1.8,902.0,高铁,39.9929,116.3966,2017,6,2,437.7,22550.0,低
2017-06-09,临沂,山东,35.1041,118.3564,21,2.3,1035.0,自驾,39.9929,116.3966,2017,6,2,570.4,21735.0,低
2017-06-09,南通,江苏,31.98,120.8943,28,3.1,1216.0,高铁,39.9929,116.3966,2017,6,2,978.2,34048.0,低
2017-06-09,盐城,江苏,33.3478,120.1615,16,3.2,1165.0,大巴,39.9929,116.3966,2017,6,2,811.4,18640.0,极少
2017-06-09,台州,浙江,28.6563,121.4208,14,3.2,1334.0,高铁,39.9929,116.3966,2017,6,2,1341.7,18676.0,极少
2017-06-09,金华,浙江,29.0795,119.6495,15,3.2,1602.0,大巴,39.9929,116.3966,2017,6,2,1249.3,24030.0,极少
2017-06-09,漳州,福建,24.5128,117.6471,7,3.6,1604.0,飞机,39.9929,116.3966,2017,6,2,1725.3,11228.0,极少
2017-06-16,上海,上海,31.2304,121.4737,176,3.0,1797.0,高铁,39.9929,116.3966,2017,6,2,1076.5,316272.0,高
2017-06-16,广州,广东,23.1291,113.2644,70,3.9,1787.0,飞机,39.9929,116.3966,2017,6,2,1898.1,125090.0,中
2017-06-16,深圳,广东,22.5431,114.0579,67,3.4,1890.0,高铁,39.9929,116.3966,2017,6,2,1952.8,126630.0,中
2017-06-16,成都,四川,30.5728,104.0668,82,2.8,1222.0,高铁,39.9929,116.3966,2017,6,2,1530.0,100204.0,中
2017-06-16,重庆,重庆,29.4316,106.9123,88,3.8,1330.0,飞机,39.9929,116.3966,2017,6,2,1457.7,117040.0,中
2017-06-16,杭州,浙江,30.2741,120.1551,56,2.4,1605.0,飞机,39.9929,116.3966,2017,6,2,1133.1,89880.0,中
2017-06-16,武汉,湖北,30.5928,114.3055,48,2.3,1073.0,自驾,39.9929,116.3966,2017,6,2,1062.2,51504.0,低
2017-06-16,南京,江苏,32.0603,118.7969,46,3.1,1391.0,飞机,39.9929,116.3966,2017,6,2,908.0,63986.0,低
2017-06-16,天津,天津,39.3434,117.3616,95,1.3,1167.0,大巴,39.9929,116.3966,2017,6,2,109.7,110865.0,中
2017-06-16,苏州,江苏,31.299,120.5853,56,2.7,1380.0,飞机,39.9929,116.3966,2017,6,2,1037.8,77280.0,中
2017-06-16,西安,陕西,34.3416,108.9398,60,2.6,1598.0,大巴,39.9929,116.3966,2017,6,2,911.2,95880.0,中
2017-06-16,长沙,湖南,28.2282,112.9388,27,3.0,1460.0,飞机,39.9929,116.3966,2017,6,2,1346.0,39420.0,低
2017-06-16,沈阳,辽宁,41.8057,123.4315,39,2.8,1229.0,高铁,39.9929,116.3966,2017,6,2,624.5,47931.0,低
2017-06-16,青岛,山东,36.0671,120.3826,57,2.4,1178.0,高铁,39.9929,116.3966,2017,6,2,558.8,67146.0,中
2017-06-16,郑州,河南,34.7466,113.6254,70,2.5,1147.0,高铁,39.9929,116.3966,2017,6,2,632.6,80290.0,中
2017-06-16,大连,辽宁,38.914,121.6147,35,3.0,1109.0,高铁,39.9929,116.3966,2017,6,2,463.7,38815.0,低
2017-06-16,东莞,广东,23.043,113.7633,29,3.9,1326.0,飞机,39.9929,116.3966,2017,6,2,1900.9,38454.0,低
2017-06-16,宁波,浙江,29.8683,121.544,24,2.3,1079.0,高铁,39.9929,116.3966,2017,6,2,1219.1,25896.0,低
2017-06-16,厦门,福建,24.4798,118.0894,14,3.0,1227.0,飞机,39.9929,116.3966,2017,6,2,1732.2,17178.0,极少
2017-06-16,福州,福建,26.0745,119.2965,17,3.9,1658.0,飞机,39.9929,116.3966,2017,6,2,1570.8,28186.0,极少
2017-06-16,合肥,安徽,31.8206,117.2272,43,3.3,1692.0,飞机,39.9929,116.3966,2017,6,2,911.8,72756.0,低
2017-06-16,昆明,云南,25.0389,102.7183,13,4.1,1760.0,高铁,39.9929,116.3966,2017,6,2,2094.5,22880.0,极少
2017-06-16,哈尔滨,黑龙江,45.8038,126.535,30,2.1,1136.0,高铁,39.9929,116.3966,2017,6,2,1047.2,34080.0,低
2017-06-16,济南,山东,36.6512,116.9972,54,1.4,1064.0,高铁,39.9929,116.3966,2017,6,2,375.3,57456.0,中
2017-06-16,佛山,广东,23.0218,113.1218,16,3.9,1504.0,大巴,39.9929,116.3966,2017,6,2,1912.1,24064.0,极少
2017-06-16,长春,吉林,43.8171,125.3235,23,3.1,1499.0,高铁,39.9929,116.3966,2017,6,2,851.7,34477.0,低
2017-06-16,温州,浙江,28.0001,120.6722,30,3.0,1129.0,自驾,39.9929,116.3966,2017,6,2,1390.1,33870.0,低
2017-06-16,石家庄,河北,38.0428,114.5149,51,1.7,863.0,自驾,39.9929,116.3966,2017,6,2,271.0,44013.0,中
2017-06-16,南宁,广西,22.817,108.3665,10,3.6,1443.0,飞机,39.9929,116.3966,2017,6,2,2054.0,14430.0,极少
2017-06-16,贵阳,贵州,26.647,106.6302,10,3.5,1198.0,飞机,39.9929,116.3966,2017,6,2,1736.8,11980.0,极少
